,ActivityID,HeartRate,Hand_Temperature,Hand_3Dacceleration16_X,Hand_3Dacceleration16_Y,Hand_3Dacceleration16_Z,Hand_3Dgyroscop_X,Hand_3Dgyroscop_Y,Hand_3Dgyroscop_Z,Hand_3Dmagnetometer_X,Hand_3Dmagnetometer_Y,Hand_3Dmagnetometer_Z,Chest_Temperature,Chest_3Dacceleration16_X,Chest_3Dacceleration16_Y,Chest_3Dacceleration16_Z,Chest_3Dgyroscop_X,Chest_3Dgyroscop_Y,Chest_3Dgyroscop_Z,Chest_3Dmagnetometer_X,Chest_3Dmagnetometer_Y,Chest_3Dmagnetometer_Z,Ankle_Temperature,Ankle_3Dacceleration16_X,Ankle_3Dacceleration16_Y,Ankle_3Dacceleration16_Z,Ankle_3Dgyroscop_X,Ankle_3Dgyroscop_Y,Ankle_3Dgyroscop_Z,Ankle_3Dmagnetometer_X,Ankle_3Dmagnetometer_Y,Ankle_3Dmagnetometer_Z
35110,10,77,31.1875,0.910548,2.21594,9.51415,0.182095,-0.168925,-0.127341,4.18496,16.2748,-33.6671,32.75,0.4165100000000001,8.80078,-4.58656,0.0359906,-0.13717200000000002,0.0338528,14.0629,-34.7787,0.991702,31.6875,9.6512,-0.00753434,-2.001,0.000731775,-0.0155001,-0.00286534,-27.7437,2.44676,-23.9383
35121,10,77,31.1875,-2.11338,0.610587,9.78217,-0.040289,0.0751103,-0.082259,4.07458,15.4118,-33.9241,32.75,0.959563,8.91414,-4.26732,-0.0103612,-0.0579281,0.041776,13.6839,-34.6352,0.424232,31.6875,9.68183,-0.0438127,-2.23199,-0.034422,-0.0252677,0.0276723,-28.6296,2.1047,-23.941
35132,10,78,31.1875,-0.6832779999999999,1.27972,9.49344,-0.140092,-0.0177334,-0.0197118,4.0639699999999985,16.033,-33.6653,32.75,0.502088,8.87792,-4.2754900000000005,-0.037988,-0.0518117,-0.045825,13.6718,-34.7646,1.27091,31.6875,9.7949,0.10735,-2.23177,-0.0560952,-0.00848303,0.00650377,-28.7617,2.75753,-23.0912
35143,10,78,31.1875,-0.724263,0.6353810000000001,9.53348,0.0153766,-0.00827919,0.0110342,4.313269999999998,15.8957,-33.5338,32.75,0.540502,8.99076,-4.27516,-0.0220534,0.0338717,-0.027374,13.0491,-34.6111,-0.14433900000000002,31.6875,9.75967,0.106945,-2.15495,0.0337668,0.00523339,-0.00494717,-28.5175,2.61283,-24.3667
35154,10,78,31.1875,-0.715178,0.978511,9.7249,-0.0277903,0.028052,0.0216704,4.5548199999999985,16.0074,-32.8788,32.75,0.497812,8.98984,-4.43081,-0.00573745,0.00170441,-0.0524396,14.1904,-33.6217,-0.00101125,31.6875,9.72645,0.0679286,-2.00069,-0.0117061,-0.00381334,-0.0146045,-28.7695,2.75582,-23.8004
35165,10,78,31.1875,-0.646284,0.97625,9.5335,-0.023334200000000003,0.000461165,-0.0109148,4.30822,16.2683,-33.536,32.75,0.502287,8.95323,-4.27573,0.00246306,-0.0126557,-0.033888800000000004,14.3236,-34.53,0.56909,31.6875,9.6485,0.107335,-2.11751,0.0295251,0.00470798,0.00685281,-28.6339,2.75116,-23.0908
35176,10,78,31.1875,-0.612495,0.40687,9.53593,-0.143086,-0.013065899999999998,-0.000381492,4.67464,16.4972,-33.1445,32.75,0.463129,8.990739999999997,-4.31528,0.000421467,0.0722819,-0.0547672,13.9465,-34.5155,0.00236651,31.6875,9.61017,0.145862,-2.15673,-0.0543176,-0.00395071,-0.017868900000000004,-28.2371,2.08764,-23.0886
35187,10,78,31.1875,-0.6457430000000001,0.673407,9.61151,0.0106855,-0.0294552,-0.0256414,4.5395900000000005,17.373,-33.2807,32.75,0.502586,9.06618,-4.27609,0.0473524,0.0253779,-0.0434049,13.6764,-33.9899,0.279512,31.6875,9.68352,0.0697719,-2.19409,-0.00231512,0.019843,0.0226657,-28.1226,2.33733,-23.7976
35198,10,78,31.1875,-1.10973,0.759788,10.374,-0.127243,0.0559421,-0.08484900000000001,3.91458,17.1587,-32.4908,32.75,0.460741,8.95257,-4.39264,-0.0184898,0.0120923,-0.00752934,14.2174,-34.7828,-0.558248,31.6875,9.76077,0.106624,-2.11635,0.022762900000000003,0.0347748,-0.014152,-28.3835,2.60783,-23.7989
35209,10,78,31.1875,-0.5026079999999999,0.670227,9.38274,0.0438546,-0.00374152,0.0357849,4.67859,16.1248,-33.011,32.75,0.541546,8.95336,-4.2363,0.00814784,0.00163094,-0.013494999999999998,13.5683,-34.8882,-0.139153,31.625,9.72036,-0.044371,-2.19301,0.022997,0.0145761,-0.00331242,-28.7589,2.6286400000000003,-23.0911
35220,10,78,31.1875,-0.889425,1.36238,10.0674,-0.0376079,-0.05894550000000001,-0.00299177,4.05335,16.6543,-33.4066,32.75,0.581203,9.10412,-4.19735,0.024869,0.0063418,-0.0378353,13.9478,-34.9027,0.286582,31.625,9.72005,0.107825,-2.23254,0.0117264,-0.016850599999999997,-0.0154529,-27.8699,2.4534700000000003,-23.7969
35230,10,78,31.1875,-0.851592,-0.720878,10.4983,-0.000850715,0.000607432,-0.0498895,4.4164,17.1315,-33.0166,32.75,0.5390590000000001,8.87754,-4.31354,-0.0175197,-0.017359700000000002,-0.0447434,14.4611,-34.7927,0.289529,31.625,9.72154,0.183441,-2.19441,-0.0291228,-0.0182878,0.0151479,-28.5058,2.35644,-23.799
35241,10,78,31.1875,-0.5326569999999999,1.39204,9.45683,-0.0110006,0.0628361,0.0288618,4.05284,16.5304,-33.1434,32.75,0.388143,9.02889,-4.27804,0.0218402,0.0107119,-0.0149169,13.929,-34.1286,0.70507,31.625,9.75806,0.221493,-2.23286,-0.0488337,-0.0231179,0.0284423,-28.8828,2.37691,-23.233
35259,10,78,31.1875,-0.155828,1.23736,9.46299,-0.0340635,0.0687435,0.0153817,4.29212,16.8902,-32.6211,32.8125,0.125617,8.9178,-4.12755,-0.125304,-0.0473839,-0.032787800000000006,14.3439,-34.7876,-0.416337,31.625,9.6483,0.0693665,-2.11727,0.06099930000000001,-0.0217914,-0.00906763,-28.3804,2.60851,-23.5152
35263,10,78,31.1875,0.081053,2.10922,9.57906,-0.176322,0.0840419,0.0842078,5.15311,17.4649,-32.4951,32.8125,0.454078,9.02632,-4.62533,-0.0731507,-0.07813400000000001,-0.0106764,14.7467,-34.8014,-1.40049,31.6875,9.72445,0.10654,-2.07813,-0.0316993,-0.0189993,0.0159222,-28.5156,2.74274,-23.9413
35274,10,78,31.1875,0.187501,0.553841,9.70136,-0.438173,0.218217,0.293183,6.01345,18.4114,-32.8963,32.8125,0.731174,9.02782,-4.2718300000000005,-0.017072099999999996,-0.0154169,0.0117353,14.0741,-34.133,-0.280926,31.6875,9.72055,-0.00640241,-2.1932400000000003,-0.0193727,-0.00356623,-0.0169856,-28.2722,3.37474,-23.7994
35285,10,78,31.1875,-1.09867,-0.00465523,9.76096,0.110971,0.10483,0.198094,6.52252,18.0114,-33.6823,32.8125,0.622649,9.06712,-4.08031,0.0551915,0.0879553,-0.0539722,14.591,-34.4101,-0.134752,31.6875,9.68352,0.0697719,-2.19409,-0.0302523,0.00106701,-0.00121604,-27.7421,2.4471,-23.7964
35296,10,78,31.1875,-2.7804,0.15491,9.15792,0.449611,-0.368182,0.08530449999999999,6.66357,17.2588,-34.4654,32.8125,0.313803,8.87903,-4.20146,0.0451006,0.0984152,-0.046482800000000005,14.981,-34.8116,0.0112454,31.6875,9.60407,0.0335624,-2.34904,-0.0218418,-0.00391105,0.016089700000000002,-28.523000000000003,2.8706,-24.367
35307,10,78,31.1875,-0.7223970000000001,0.900955,9.53261,0.196668,-0.0633533,0.23055100000000006,6.52977,17.6386,-33.9425,32.75,0.304752,8.91461,-4.51151,0.0233926,-0.0256027,-0.0392631,14.9704,-34.4246,0.290983,31.6875,9.6518,0.106371,-2.0017,0.0154259,-0.0101833,0.0106147,-28.6483,2.61852,-24.6508
35318,10,78,31.1875,-0.690477,0.255361,9.49678,-0.00158165,-0.0576432,0.0209175,6.66349,17.5067,-34.8606,32.75,0.428346,8.95398,-4.19963,-0.00301552,0.00352614,-0.0252663,14.8568,-34.8067,-0.27165500000000004,31.6875,9.64539,0.146267,-2.23355,0.0165041,-0.0007680230000000001,-0.0152895,-28.7601,2.23996,-23.9416
35329,10,78,31.1875,-0.8650180000000001,1.92682,9.56551,0.195953,-0.0224131,0.0497026,6.42817,16.7744,-35.2494,32.75,0.42387,8.9906,-4.35471,-0.0714067,-0.0182352,-0.012537,14.1972,-34.5252,0.427179,31.6875,9.61347,0.144898,-2.0409200000000003,0.016631,-0.0235003,-0.0131391,-27.7581,2.83204,-24.5061
35340,10,78,31.1875,-1.80036,0.0428535,10.2121,-0.182862,0.143154,-0.07106169999999999,6.81472,15.761,-35.244,32.75,0.383368,8.95255,-4.43277,0.0188952,-0.0198672,-0.00488935,14.9724,-34.5536,0.29173000000000004,31.6875,9.56704,0.109737,-2.3498900000000003,0.018435,-0.0232124,0.017590099999999997,-28.6425,2.49032,-24.367
35351,10,78,31.1875,-0.925002,1.80792,8.94921,-0.396967,-0.0128576,0.4976680000000001,7.66173,17.2052,-34.8608,32.75,0.231954,8.91563,-4.3966699999999985,0.0250619,0.0157058,-0.052401,14.4664,-34.5343,-0.275917,31.6875,9.6499,-0.0451817,-2.03937,0.034980000000000004,-0.0116683,0.0130155,-28.3866,2.60715,-24.0825
35362,10,78,31.1875,-0.458388,0.0655916,9.69334,-0.5506810000000001,0.0206796,0.658013,8.49997,18.6506,-33.4277,32.8125,0.453134,9.10137,-4.66431,0.0247018,-0.031242900000000007,-0.0087058,14.1929,-34.3962,0.567421,31.6875,9.61008,-0.0822707,-2.11672,0.0245409,0.0342509,0.0165696,-28.3695,2.0929900000000004,-23.5146
35373,10,78,31.1875,-1.13031,-0.07856469999999999,9.95317,-0.332453,0.0517391,0.28417600000000004,10.2213,20.1718,-33.7029,32.8125,0.345999,8.80231,-4.39423,0.0191334,-0.0526072,0.0274232,14.8502,-34.6778,0.00957578,31.6875,9.61677,0.14393499999999998,-1.92511,0.00533047,-0.0318638,0.00171974,-28.6394,2.49101,-24.0833
35384,10,78,31.1875,-0.6955399999999999,-0.654844,9.53827,0.31201,0.0506373,0.016810299999999997,9.60851,19.46,-33.5661,32.8125,0.42929,8.87893,-4.16065,-0.0294032,0.00950408,0.0315528,14.7233,-34.8021,0.00939882,31.6875,9.7991,0.06809689999999999,-2.07713,-0.00323805,0.0449605,0.013446,-28.9011,3.02029,-23.6593
35395,10,79,31.1875,-1.03377,-0.954726,9.64967,0.29285500000000003,-0.00300796,-0.0954705,9.61788,19.3348,-34.484,32.8125,0.424815,8.91555,-4.31573,0.0353996,0.083381,-0.00105184,14.3306,-34.5298,0.146125,31.6875,9.8,0.0298071,-2.03829,0.0230949,-0.00753226,-0.0176988,-28.1183,2.20879,-23.6556
35405,10,79,31.1875,-1.6102299999999998,-1.18,9.41087,0.148017,0.0425697,-0.228751,9.50303,18.7204,-34.6113,32.8125,0.458255,8.87674,-4.46988,0.0260411,0.0579599,-0.00167394,14.5699,-33.6361,0.424724,31.6875,9.76388,0.0676915,-2.00031,0.00306245,0.0307028,-0.00557686,-28.8949,2.50375,-24.0842
35416,10,79,31.1875,-1.64349,-0.345377,9.36907,0.363604,-0.0187865,-0.796122,8.39457,17.663,-34.0777,32.8125,0.14926099999999998,9.06492,-4.63098,0.0330721,0.0922962,-0.0315077,13.9232,-34.5161,1.41225,31.6875,9.75947,0.0689764,-2.15472,0.0206166,0.0195915,0.00145478,-28.1226,2.33733,-23.7976
35427,10,79,31.1875,-0.987723,0.78918,9.52902,0.390031,-0.0769895,-1.01073,6.9057,17.2464,-33.6785,32.8125,0.376406,8.91334,-4.66509,-0.015836199999999998,-0.039664,-0.00290107,14.568,-34.2816,1.1334,31.6875,9.72115,0.107503,-2.19394,0.021869,0.00426855,0.0154937,-28.7773,3.27203,-23.5174
35438,10,79,31.1875,-0.412889,2.3017,9.45555,0.302666,-0.0314903,-0.553334,4.80354,15.9941,-32.8792,32.8125,0.417207,9.06435,-4.5874,-0.0142401,-0.129449,0.0495222,14.1878,-34.5254,0.991133,31.6875,9.7949,0.10735,-2.23177,0.0205527,-0.0110167,0.0247997,-28.5039,2.48634,-23.3737
35449,10,79,31.1875,-0.550966,3.40445,9.60371,-0.0291404,-0.0606302,-0.00878475,3.68928,15.9292,-33.2703,32.8125,0.650071,8.914060000000003,-4.42781,-0.00439047,-0.0679668,0.0161379,14.4571,-34.5346,0.288037,31.6875,9.61017,0.145862,-2.15673,0.00685865,-0.0122426,0.0168748,-28.6519,3.00619,-24.2258
35460,10,79,31.1875,-0.77113,-0.0861788,9.41975,-0.06572339999999999,0.010392,-0.0178326,4.43434,15.8895,-33.1403,32.8125,0.8776149999999999,8.91308,-4.4624,-0.0312301,-0.0382279,0.00433755,14.326,-34.5299,0.428102,31.6875,9.64649,0.145946,-2.1949400000000003,-0.00851647,-0.0126138,0.00737799,-28.3808,2.47895,-23.7987
35471,10,79,31.1875,-0.680066,1.16691,9.60933,0.0497126,0.0051492,-0.00897381,4.5464,16.6283,-32.8825,32.8125,0.5057189999999999,8.954,-4.15951,-0.0323595,-0.00804725,-0.0238426,14.0589,-33.7461,0.280789,31.6875,9.53292,0.10901,-2.23447,-0.0236223,0.0487143,-0.00626592,-28.3753,2.22119,-23.7984
35482,10,79,31.1875,-0.903318,0.715066,9.79994,-0.0350155,-0.00872353,-0.00300785,4.92665,16.4835,-33.5386,32.8125,0.5011439999999999,8.95297,-4.31447,0.0115282,0.0450652,-0.0469999,13.6717,-33.99,0.561489,31.6875,9.64629,0.107978,-2.19471,0.0437721,0.049049,0.0206977,-28.3968,2.86389,-24.5084
35493,10,79,31.1875,-0.796913,1.24266,9.49186,0.0809416,0.00738121,-0.06865689999999999,4.1810800000000015,16.3993,-33.4053,32.8125,0.416808,8.913739999999997,-4.58692,-0.0117334,0.0193133,-0.0348825,14.3392,-34.7877,-0.13435999999999998,31.6875,9.75928,0.0310078,-2.15448,0.031899000000000004,-0.0278296,0.0112804,-28.7667,2.6269400000000003,-23.8002
35504,10,79,31.1875,-0.8687389999999999,0.827586,9.68462,0.00665384,-0.00155606,-0.0122594,4.30778,15.8965,-32.8776,32.8125,0.536572,8.80171,-4.39078,0.0367126,-0.039043199999999986,-0.024471400000000004,14.2088,-34.5248,-0.277764,31.6875,9.7982,0.106387,-2.11596,-0.0276001,0.00420476,-0.00275511,-28.9081,3.27771,-23.8015
35515,10,79,31.1875,-0.870877,0.713433,9.64649,-0.03061,0.00418871,-0.0225878,4.9234300000000015,16.236,-32.7497,32.8125,0.686496,9.13934,-4.505319999999998,-0.0126502,0.026456200000000003,0.00961836,14.5969,-34.7972,-0.13251300000000002,31.6875,9.53562,-0.00585933,-2.11796,0.0129017,-0.00854902,0.00353379,-28.6417,2.74945,-23.7999
35526,10,79,31.1875,-0.825601,0.828636,9.83921,0.0437267,-0.00214218,0.0032466,4.4287,16.3861,-33.2745,32.8125,0.49458,9.06437,-4.5472800000000015,0.0278834,0.0171646,-0.0098945,14.4525,-34.5347,0.570014,31.6875,9.61508,0.0303501,-1.96301,-0.0114564,0.0288744,0.00224516,-28.3566,1.70737,-23.0886
35537,10,79,31.1875,-0.8346870000000001,0.4855060000000001,9.6478,0.0114651,0.0202959,0.0185903,4.55145,16.2557,-32.8803,32.8125,0.500199,9.02801,-4.35345,0.0108214,-0.034107300000000014,-0.0274595,14.3365,-34.9169,0.14836400000000002,31.6875,9.68753,-0.00745022,-2.03921,0.0290309,-0.00926148,-0.00824652,-28.9011,3.02029,-23.6593
35548,10,79,31.1875,-0.79289,0.675581,9.72476,0.0157247,0.034205800000000015,0.00488986,5.41523,16.706,-32.8848,32.8125,0.422129,8.76442,-4.39273,0.00626305,-0.0279896,-0.00923047,13.9395,-34.5156,0.425332,31.6875,9.60698,-0.0433385,-2.23276,0.0308427,-0.00750213,0.00910499,-28.2371,2.08764,-23.0886
35559,10,79,31.1875,-0.533179,0.748075,9.57445,-0.00402756,0.00569388,0.014574200000000002,4.67515,16.6211,-33.4077,32.8125,0.419196,8.95191,-4.50956,-0.00996821,0.033278699999999994,-0.035887300000000004,13.831,-34.7685,-0.561018,31.6875,9.72075,0.0315662,-2.19347,0.0362518,0.00202033,0.00605757,-28.5042,2.35678,-23.6572
35570,10,79,31.1875,-0.680596,0.90167,9.6487,-0.0290495,0.00351972,-0.0175755,4.67471,16.2493,-32.7493,32.8125,0.42014,8.87686,-4.47057,-0.00910587,-0.0020903,0.00363145,13.6776,-34.3772,0.563728,31.6875,9.6472,0.06968780000000001,-2.15587,0.0232923,0.025699,-0.0244763,-28.2562,2.4719,-24.0819
35580,10,79,31.1875,-0.562683,0.977679,9.76567,0.0128024,-0.0182791,-0.0160614,4.16827,17.0208,-32.8841,32.8125,0.5727979999999999,8.95169,-4.46805,-0.0106842,0.0261642,-0.0471111,14.3154,-34.1429,0.7078399999999999,31.6875,9.56935,-0.0810699,-2.23292,-0.019872,0.0316677,0.00697564,-28.3827,2.34904,-24.2241
35591,10,79,31.1875,-0.949659,0.4481060000000001,9.60771,-0.00152918,0.00901707,0.0122074,4.67134,16.4976,-32.7508,32.8125,0.457609,9.06475,-4.5092300000000005,0.0404927,-0.00846028,-0.0345851,13.5597,-34.6303,0.14133099999999998,31.6875,9.75527,0.10823,-2.30936,-0.0114865,0.00343865,-0.0192624,-28.2496,2.08491,-24.2233
35602,10,79,31.1875,-0.639599,0.977927,9.72603,0.00463534,0.00952215,-0.00357219,4.53579,17.2495,-32.6238,32.8125,0.419196,8.95191,-4.50956,0.00757864,-0.00668284,-0.0433057,14.4482,-34.4057,0.710256,31.6875,9.6479,-0.00657065,-2.1168,-0.0208261,0.00095577,0.0185012,-28.1226,2.33733,-23.7976
35613,10,79,31.1875,-0.8730100000000001,0.409919,9.64748,-0.00916228,-0.00899884,0.0307448,5.0511599999999985,15.981,-32.7484,32.8125,0.533539,8.95155,-4.50748,-0.00492225,0.0291065,-0.0323655,14.4528,-34.4056,0.428279,31.6875,9.72134,0.145472,-2.19417,0.0259707,0.0289261,-0.018137,-28.1136,2.20981,-23.2301
35624,10,79,31.1875,-0.644406,0.673743,9.65001,-0.0203475,0.00667736,0.000187678,4.66351,16.9945,-32.6225,32.8125,0.567179,8.98805,-4.66188,0.0134709,0.038055800000000015,-0.0278118,14.9744,-34.6827,0.292476,31.6875,9.68352,0.0697719,-2.19409,0.0241224,-0.0286804,-0.0163189,-28.2468,2.47394,-23.2309
35635,10,79,31.1875,-0.7660640000000001,0.634666,9.4174,0.0134881,0.0198893,0.00272729,4.9156,16.7329,-32.6215,32.8125,0.383169,8.877239999999997,-4.4325199999999985,0.0194092,-0.0368915,-0.012999,14.2108,-34.6539,-0.277018,31.6875,9.68392,0.145709,-2.19456,0.00473573,0.028376599999999995,0.00937275,-28.5042,2.35678,-23.6572
35646,10,79,31.1875,-0.870873,0.524072,9.68561,0.0133994,-0.0212667,-0.00361605,4.54084,16.877,-32.6216,32.8125,0.5390590000000001,8.87754,-4.31354,-0.0142522,0.0117124,-0.0257316,14.4533,-35.0511,0.995964,31.6875,9.61067,0.031635,-2.11742,-0.00223402,0.0215649,0.0313472,-28.257,2.73068,-23.6567
35657,10,79,31.1875,-0.570968,0.748367,9.57388,0.0403833,0.00274979,0.00085406,4.41589,17.0076,-32.7533,32.8125,0.611857,8.87652,-4.4283800000000015,0.0107195,0.00757316,-0.021842,14.0683,-34.5204,0.426255,31.6875,9.72185,0.031245,-2.1548700000000003,0.0275251,0.0479145,0.0127669,-28.1281,2.5950900000000003,-23.798
35668,10,79,31.1875,-0.682196,0.674035,9.64944,0.00335729,-0.0106829,-0.00758353,5.04266,16.8498,-33.1474,32.8125,0.460642,8.91491,-4.392519999999998,-0.00710071,-0.0230135,-0.0474267,14.3279,-34.6589,0.428848,31.6875,9.68612,0.145067,-2.11735,0.0119133,0.0156225,-0.017511099999999998,-28.5171,2.7424,-24.0832
35679,10,79,31.1875,-0.7966310000000001,0.523153,9.64824,-0.0307377,0.010092299999999998,-0.0207277,4.66849,16.8699,-33.0155,32.8125,0.383169,8.877239999999997,-4.4325199999999985,-0.0172617,0.0413681,-0.031914,13.5703,-35.0173,-0.138407,31.6875,9.6461,0.070009,-2.19448,-0.00438455,-0.0153532,-0.00602838,-28.8906,2.37521,-23.9422
35690,10,79,31.1875,-0.789949,0.714191,9.80164,0.018447400000000003,-0.0179675,-0.0084572,4.4142800000000015,16.8839,-32.3589,32.8125,0.447662,8.76145,-4.81819,-0.0260265,0.0259582,-0.00515226,14.2034,-34.7832,0.287683,31.6875,9.60517,0.0332412,-2.3104400000000003,0.00878394,-0.0289264,-0.014786099999999996,-28.3921,2.86491,-24.0829
35701,10,79,31.1875,-0.763123,0.673276,9.49429,0.0226542,0.0134516,0.00598157,5.41421,16.4582,-32.3583,32.8125,0.495624,9.02698,-4.50842,0.0415527,0.0245317,-0.042805800000000005,13.9419,-34.5156,0.284344,31.6875,9.68062,0.146673,-2.3103700000000003,-0.00316752,-0.00474165,0.00195172,-28.6308,2.23393,-23.7993
35712,10,79,31.1875,-0.682729,0.598156,9.64969,0.00138919,0.001977,-0.00218696,4.55035,16.2559,-32.7491,32.8125,0.422527,8.91503,-4.39321,0.0392105,-0.0495758,-0.0295626,13.5527,-34.6305,0.564297,31.6875,9.71804,0.14643599999999998,-2.30998,-0.00709171,-0.0201234,-0.0052925,-28.8902,2.50477,-23.6587
35723,10,79,31.1875,-0.678717,0.599162,9.76521,-0.0231952,0.00788281,0.015230200000000003,4.66732,17.118,-33.2794,32.8125,0.609769,8.951310000000003,-4.5061,-0.0243439,-0.0119765,-0.0303176,14.1893,-34.009,0.424193,31.6875,9.68132,0.0704143,-2.2713,-0.0118863,-0.0123758,0.017612,-28.7737,2.88436,-23.9424
35734,10,79,31.1875,-0.68487,0.6733640000000001,9.57243,0.00546089,0.00379441,0.00043168,5.03827,16.8504,-32.6224,32.8125,0.343911,8.8771,-4.47196,0.0239032,0.0286086,-0.0434128,14.2015,-34.6541,0.286936,31.6875,9.68592,0.107098,-2.11712,-0.017794900000000002,-0.0351633,-0.00388624,-28.6324,2.23359,-23.9411
35745,10,80,31.1875,-0.796098,0.599032,9.64799,-0.00739429,-0.011135700000000002,-0.0470117,4.80127,16.2423,-33.0119,32.8125,0.34381100000000003,8.83945,-4.47184,-0.0258459,-0.015700299999999997,-0.0463092,13.9687,-34.9021,-0.982314,31.6875,9.72315,0.0688923,-2.1165,0.00203519,-0.00387107,0.023242500000000003,-28.8917,2.50443,-23.8005
35755,10,80,31.1875,-0.762053,0.6356729999999999,9.53292,-0.0245996,0.021504,-0.00523841,4.29102,16.8904,-32.4899,32.8125,0.380981,8.91437,-4.51013,-0.0304196,0.0220134,-0.0466864,14.0753,-34.5202,0.00328979,31.6875,9.6446,-0.00560697,-2.23261,-0.0272835,0.011065299999999998,0.0296073,-28.0042,2.84682,-23.656
35771,10,80,31.25,-0.782459,0.640325,10.0329,0.0190401,0.00368937,-0.0119283,4.55416,16.3793,-33.406,32.8125,0.5034310000000001,8.95348,-4.2369900000000005,0.019742,0.0269117,-0.0413668,14.1972,-34.5252,0.427179,31.6875,9.75967,0.106945,-2.15495,0.0279983,0.0104242,0.00453919,-28.1222,1.94898,-24.5063
35777,10,80,31.25,-0.684603,0.711303,9.57231,0.0211145,0.00423978,0.00649968,4.04677,16.6552,-32.6192,32.8125,0.381081,8.95203,-4.51025,-0.049679900000000006,-0.0290823,-0.00265269,14.5847,-34.1521,0.0047439,31.75,9.60737,0.0325987,-2.23323,-0.037732,-0.0197679,0.000932103,-27.996,2.46018,-23.6555
35788,10,80,31.25,-0.680858,0.67437,9.68795,-0.0143007,-0.00828021,-0.000216205,4.42321,16.3869,-32.6184,32.8125,0.4132770000000001,8.87531,-4.70302,-0.0281131,-0.0164182,-0.016196000000000002,13.8057,-34.6401,0.8481209999999999,31.75,9.71895,0.108146,-2.27115,-0.0231097,-0.0436415,0.0196524,-28.7593,2.49908,-23.3746
35799,10,80,31.25,-0.568023,0.597616,9.6899,-0.0055019,-0.0150952,0.0197331,4.66907,16.7458,-32.8835,32.8125,0.345353,8.99032,-4.43358,0.005458,0.0234334,-0.034237199999999995,14.1956,-34.267,0.284697,31.75,9.75947,0.0689764,-2.15472,-0.013050999999999998,-0.0228085,0.0253884,-28.9128,3.2766900000000003,-24.227
35810,10,80,31.25,-0.653762,0.482034,9.41959,-0.00784245,-0.015324,0.013010299999999995,4.53798,17.2492,-32.8863,32.8125,0.571853,9.02674,-4.50703,-0.0030707,0.00308598,-0.00668695,14.1968,-34.6543,0.568913,31.75,9.6505,0.06872410000000001,-2.04007,0.065942,-0.0051454,0.040729,-28.1047,1.56438,-23.6548
35821,10,80,31.25,-0.721856,0.598112,9.61062,-0.0109435,0.016378200000000002,-0.0177595,4.4238,16.2628,-32.4864,32.8125,0.491695,8.83793,-4.62403,-0.0513392,-0.0029487,0.00152742,13.9274,-33.8705,0.562589,31.75,9.87875,0.142275,-1.92241,-0.035818300000000004,-0.0126036,-0.00608532,-29.0105,2.38328,-23.2335
35832,10,80,31.25,-0.652162,0.709669,9.41885,0.0196541,-0.0290837,-0.0179919,4.54413,16.8765,-33.0153,32.8125,0.496469,8.91428,-4.46931,-0.00719479,0.00856047,-0.0304935,14.3263,-34.4008,0.286367,31.6875,9.56794,0.0714469,-2.31106,-0.00374548,-0.0197196,-0.0304875,-27.7456,2.83476,-23.3714
35843,10,80,31.25,-0.754834,0.713228,9.7252,-0.00022879,0.00517937,-0.0062827,4.5453,16.6285,-32.7513,32.8125,0.534783,8.989460000000003,-4.46886,0.0184452,0.00812461,-0.0444426,14.7038,-34.2862,0.711356,31.6875,9.75727,0.0696189,-2.23192,0.035542000000000004,0.00686753,0.00137473,-28.5132,2.48429,-24.2247
35854,10,80,31.25,-0.680592,0.712309,9.68783,-0.00802366,0.00624901,0.00701959,4.5492599999999985,16.256,-32.6178,32.8125,0.60012,8.76097,-4.81542,-0.0370812,-0.026049,-0.0257585,13.7912,-33.995,1.12637,31.6875,9.68612,0.145067,-2.11735,0.0310635,-0.0248563,-0.015477100000000002,-28.9108,3.40659,-23.8017
35865,10,80,31.25,-0.721056,0.7119300000000001,9.61025,0.0088839,0.014411000000000004,-0.0108793,4.16995,16.8966,-32.8834,32.8125,0.45368,8.8757,-4.62485,0.0164865,0.0374791,-0.0378125,14.6934,-34.6738,1.7005099999999995,31.6875,9.57105,0.0325146,-2.19501,0.0241551,-0.00106879,-0.017635400000000002,-28.6238,1.97651,-23.6572
35876,10,80,31.1875,-0.570701,0.7863060000000001,9.57376,-0.0136651,0.0215379,-0.0109437,4.0472800000000015,16.779,-32.8824,32.8125,0.458554,8.9897,-4.47024,0.00995837,-0.00798924,-0.0225539,14.4447,-34.7931,1.27645,31.6875,9.64319,0.14691,-2.31075,0.0512308,0.0169796,0.0109637,-28.4996,2.3578,-23.2317
35887,10,80,31.1875,-0.89904,0.754012,9.91534,0.174028,0.0365227,-0.0121866,4.17325,16.8961,-33.2771,32.8125,0.462631,8.80247,-4.31468,-0.025558,-0.0108969,-0.00677524,14.3217,-34.4009,0.568344,31.6875,9.68663,0.030839599999999995,-2.07805,0.033543199999999995,0.0254679,-0.0126354,-28.1168,2.20913,-23.5138
35898,10,80,31.1875,-0.531567,0.4076280000000001,9.69109,-0.138428,0.0095946,-0.00042473,4.6764,16.1251,-32.7485,32.8125,0.342568,8.80153,-4.51046,-0.0257997,-0.0371704,-0.0398302,14.5902,-34.6683,0.14871800000000002,31.6875,9.53893,-0.00682302,-2.00215,0.0166035,0.0545715,-0.0076806,-28.1238,2.46655,-23.656
